Sat Jul 09 04:30:01 +0000 2016,1468038601991,751634490942820352,DeebleJeemp,Gastroenteritis,33.9417,-86.255,My stomach hurts so bad and now I have to open tomorrow bc someone is fucking sick
Sat Jul 09 04:30:20 +0000 2016,1468038620378,751634568063528960,Bpdglitch,Gastroenteritis,44.4258,-69.0069,my stomach hurts and idk if its anxiety or im sick oops
Sat Jul 09 04:30:30 +0000 2016,1468038630111,751634608886689792,Maddi_jace16,Gastroenteritis,44.4258,-69.0069,sick to my stomach
Sat Jul 09 04:31:04 +0000 2016,1468038664408,751634752738828288,Adryannah_xo,Gastroenteritis,44.4258,-69.0069,Crying is my favorite.... I'm so sick to my stomach right now
Sat Jul 09 04:31:09 +0000 2016,1468038669766,751634775211855872,destanydawson,Gastroenteritis,44.4258,-69.0069,I feel so sick to my stomach 😪
Sat Jul 09 04:31:12 +0000 2016,1468038672292,751634785806610432,trperkinsxoxo,Gastroenteritis,44.4258,-69.0069,Why does my anxiety decide to kick in every night all the sudden. I'm tired of feeling sick to stomach &amp; breaking out in a rash all the time
Sat Jul 09 04:31:43 +0000 2016,1468038703732,751634917675573249,kellylunchbox,Gastroenteritis,44.4258,-69.0069,You know you really love someone when you can clean their vomit without feeling sick yourself ❤️💘💯
Sat Jul 09 04:31:57 +0000 2016,1468038717556,751634975657648128,shorty_fort,Gastroenteritis,44.4258,-69.0069,I'm finna be sick 😖 my stomach doing flips
Sat Jul 09 04:32:01 +0000 2016,1468038721756,751634993273769984,ghostmahcine,Gastroenteritis,44.4258,-69.0069,"me: i want a pug. but they get sick
andrea: yeah they're like. A ball of disease"
Sat Jul 09 04:32:01 +0000 2016,1468038721828,751634993575702530,exniceho,Gastroenteritis,44.4258,-69.0069,Missed lesson cause of stomach flu so make up now sigh
Sat Jul 09 04:32:08 +0000 2016,1468038728296,751635020704612352,BarbaraPark25,Influenza,44.4258,-69.0069,"Bird flu confirmed on farm in St. Catharines; 14,000 ducks to be killed - https://t.co/6jARgV6AH0 https://t.co/RSpIbAec4L"
Sat Jul 09 04:32:47 +0000 2016,1468038767522,751635185230282752,HandEmOver,Influenza,44.4258,-69.0069,https://t.co/cbZMQ8S6Fw Retro jordan 12 flu game size 11 men's with receipt https://t.co/4JwoAkC9uQ
Sat Jul 09 04:32:49 +0000 2016,1468038769405,751635193128185856,sbuj87,Influenza,44.4258,-69.0069,@Sev27K flu bruh 😂 manje am feeling sorts of otherwise
Sat Jul 09 04:33:02 +0000 2016,1468038782091,751635246337101824,hoodswears,Gastroenteritis,44.4258,-69.0069,I am sick to my stomach right now I was closer tonight than ive ecer geen before..6 rows back and I think ive lost all of my pictures
Sat Jul 09 04:33:12 +0000 2016,1468038792040,751635288066134016,axhleyann_,Gastroenteritis,44.4258,-69.0069,I feel so sick to my stomach
Sat Jul 09 04:33:27 +0000 2016,1468038807239,751635351815483392,CooShoes,Influenza,44.4258,-69.0069,https://t.co/5TAvFI57DS Retro jordan 12 flu game size 11 men's with receipt
Sat Jul 09 04:33:51 +0000 2016,1468038831462,751635453414178816,BillyNightTrain,Influenza,44.4258,-69.0069,"1,000 geese culled in Tainan over avian flu
Matt 24:7...➡ and pestilences, and earthquakes, in divers places.

https://t.co/AhbIcK5QJT"
Sat Jul 09 04:34:27 +0000 2016,1468038867915,751635606309076992,GreatBossMoves,Influenza,44.4258,-69.0069,https://t.co/ruaeetGVcQ #shoes Retro jordan 12 flu game size 11 men's with receipt
Sat Jul 09 04:34:39 +0000 2016,1468038879001,751635652807196672,TailoredSauce,Influenza,44.4258,-69.0069,https://t.co/d24yC9VE0O Retro jordan 12 flu game size 11 men's with receipt https://t.co/aHcWf9lktM
Sat Jul 09 04:34:57 +0000 2016,1468038897936,751635732226142209,hajaarsykes,Influenza,44.4258,-69.0069,down wif flu . 😷
Sat Jul 09 04:35:19 +0000 2016,1468038919697,751635823498592257,_Aceto_,Influenza,26.8828,-98.8933,Everybody got flu games on their feet lol
Sat Jul 09 04:35:19 +0000 2016,1468038919969,751635824639225856,jang_taithul,Pertussis,26.8828,-98.8933,Pineapple juice is 5 times more effective than cough syrup. It also prevents colds and the flu.
Sat Jul 09 04:35:21 +0000 2016,1468038921392,751635830607867904,queenofthebell,Gastroenteritis,26.8828,-98.8933,"My stomach keeps dropping over and over
I feel sick"
Sat Jul 09 04:35:25 +0000 2016,1468038925319,751635847078813696,BreannaPipes,Gastroenteritis,26.8828,-98.8933,"Here I go feeling sick to my stomach again, wtf 😩"
Sat Jul 09 04:35:51 +0000 2016,1468038951526,751635956999024640,briannaaa_c,Gastroenteritis,26.8828,-98.8933,Just the sight or thought of some people make me cringe and sick to my stomach
Sat Jul 09 04:36:05 +0000 2016,1468038965696,751636016432287744,orthogoddess39,Influenza,26.8828,-98.8933,@MarkSloanGSH it feels like I have the flu but pregnancy style *tries to make light of the situation*
Sat Jul 09 04:36:29 +0000 2016,1468038989992,751636118337052673,WadeSilverShow,Gastroenteritis,26.8828,-98.8933,@DracoFaceOff nothing like some explosive diarrhea to go with some sick ultra rares
Sat Jul 09 04:36:35 +0000 2016,1468038995668,751636142143967232,SweetzonWheels,Pneumonia,26.8828,-98.8933,mom in law thinks/knows Hillary is very sick!! Something she noticed about Hillarys lack of depth perception walking https://t.co/MFswTRWvRv
Sat Jul 09 04:36:47 +0000 2016,1468039007965,751636193721196544,melissa__bosco,Gastroenteritis,26.8828,-98.8933,the fact that I have to worry about my dad getting hurt going to work to try and keep other people safe makes me sick to my stomach
Sat Jul 09 04:36:58 +0000 2016,1468039018878,751636239493640193,dlaraniasa,Gastroenteritis,26.8828,-98.8933,"@mwjc201 I have anxiety / panic disorder myself, I'm feeling sick almost everyday, i have rapid heart rate and lightheaded ."
Sat Jul 09 04:37:25 +0000 2016,1468039045150,751636349686456320,dani_babe221,Gastroenteritis,26.8828,-98.8933,Wen im watching this novela and the dude is supposed to be dead but he's sick moving his stomach 😂😂😂
Sat Jul 09 04:37:27 +0000 2016,1468039047932,751636361355096064,echerer,Gastroenteritis,26.8828,-98.8933,It makes me sick to my stomach to see/hear people abuse animals
Sat Jul 09 04:37:32 +0000 2016,1468039052203,751636379268939776,ChrisB06,Acute Respiratory Illness,26.8828,-98.8933,Got a fever and my joints hurt. Racism makes me sick.
Sat Jul 09 04:37:37 +0000 2016,1468039057527,751636401599361024,_latyffdaughter,Influenza,26.8828,-98.8933,"Suddently i is flu, flu is hitting i"
Sat Jul 09 04:37:56 +0000 2016,1468039076612,751636481647710208,paige_ferg,Gastroenteritis,26.8828,-98.8933,So sick to my stomach with all the thoughts racing through my head
Sat Jul 09 04:38:02 +0000 2016,1468039082184,751636505018372096,elizabethhunsin,Gastroenteritis,26.8828,-98.8933,Actually sick to my stomach right now.
Sat Jul 09 04:38:14 +0000 2016,1468039094344,751636556021051392,JustinPfefferle,Gastroenteritis,26.8828,-98.8933,Hot alcoholic drinks on an empty stomach during a brutal flu are the feelgood hit of the summer (so far)
Sat Jul 09 04:38:34 +0000 2016,1468039114232,751636639437369344,redwardprice719,Pneumonia,26.8828,-98.8933,"@CNBC Thang you to who ever proposed the Law, I'm sick of our young (boys and men) walking around with their asses out."
Sat Jul 09 04:38:41 +0000 2016,1468039121091,751636668206059521,katrinasarenass,Gastroenteritis,26.8828,-98.8933,I feel so fucking sick to my stomach
Sat Jul 09 04:38:48 +0000 2016,1468039128427,751636698975576064,yunashai_,Influenza,26.8828,-98.8933,You done caught that fuck nigga flu
Sat Jul 09 04:39:20 +0000 2016,1468039160570,751636833792962560,aCALL_memaybe,Gastroenteritis,26.8828,-98.8933,It makes me sick to my stomach that someone could actually hurt an animal. 😖
Sat Jul 09 04:40:11 +0000 2016,1468039211295,751637046549098496,lisaalynnn,Gastroenteritis,26.8828,-98.8933,sick to my stomach
Sat Jul 09 04:40:40 +0000 2016,1468039240074,751637167257030656,NotoriousBuddah,Gastroenteritis,38.3958,-91.8797,It made me sick tho...im glad the stomach pain and cold sweats happened to me and not you...ill always be there for you brother
Sat Jul 09 04:40:59 +0000 2016,1468039259370,751637248190222336,iceandglaciers,Gastroenteritis,38.3958,-91.8797,i'm so pissed at everything and myself i feel sick to my stomach (-:
Sat Jul 09 04:41:15 +0000 2016,1468039275502,751637315852726273,galaxy_1299,Influenza,38.3958,-91.8797,@katheryne___ I'm a give you the whoop your ass flu
Sat Jul 09 04:41:23 +0000 2016,1468039283666,751637350095187968,Slaygron_,Influenza,38.3958,-91.8797,Well I've been up all night with the flu and now I have work
Sat Jul 09 04:41:42 +0000 2016,1468039302530,751637429216546816,PowerThrone,Influenza,38.3958,-91.8797,https://t.co/O3Oo87ZmFp *BELOW RETAIL*Ds Nike wtkd 7 sz 10 wtkd 6 jordan retro flu game bred cherry https://t.co/vN8geu2isE
Sat Jul 09 04:41:44 +0000 2016,1468039304074,751637435692552192,emme_ballas,Gastroenteritis,38.3958,-91.8797,So sick to my stomach
Sat Jul 09 04:42:11 +0000 2016,1468039331019,751637548708065280,shadenwli,Influenza,38.3958,-91.8797,I've got flu .. Officially 😢
Sat Jul 09 04:42:15 +0000 2016,1468039335875,751637569075425281,mafiyuh,Gastroenteritis,38.3958,-91.8797,Literally am still sick from this illness but the difference is I want to eat real FOOD
Sat Jul 09 04:42:20 +0000 2016,1468039340046,751637586569863168,_latyffdaughter,Influenza,38.3958,-91.8797,"Suddenly i is flu, flu is hitting i"
Sat Jul 09 04:42:55 +0000 2016,1468039375517,751637735346151424,RichHomieAlexx,Gastroenteritis,38.3958,-91.8797,yall ever be so mad yall be sick to yall stomach or it just be me
Sat Jul 09 04:43:29 +0000 2016,1468039409093,751637876174184449,AlissaDowns33,Gastroenteritis,38.3958,-91.8797,So sick to my stomach over this...
Sat Jul 09 04:43:37 +0000 2016,1468039417868,751637912979009537,_alexis_xoxo_00,Gastroenteritis,38.3958,-91.8797,This made me sick to my stomach https://t.co/uGS3hA4YEA
Sat Jul 09 04:43:53 +0000 2016,1468039433050,751637976656949249,kaity_lulu,Gastroenteritis,38.3958,-91.8797,Being stomach sick as an adult is the worst
Sat Jul 09 04:43:59 +0000 2016,1468039439284,751638002804224004,_victoriaaa_xo,Gastroenteritis,38.3958,-91.8797,sick to my stomach
Sat Jul 09 04:44:07 +0000 2016,1468039447033,751638035306016769,Naomi_Alyce,Gastroenteritis,38.3958,-91.8797,😓 feel sick to my stomach
Sat Jul 09 04:44:34 +0000 2016,1468039474006,751638148439048192,swaggin_beauty1,Gastroenteritis,38.3958,-91.8797,What's been going on in the world recently makes me sick to my stomach
Sat Jul 09 04:44:39 +0000 2016,1468039479202,751638170232430594,marcellaroberts,Gastroenteritis,38.3958,-91.8797,Sick to my stomach  https://t.co/TW6IGLnLDX
Sat Jul 09 04:44:44 +0000 2016,1468039484125,751638190881017856,SerPaunse,Influenza,38.3958,-91.8797,Damn flu doesn't stop
Sat Jul 09 04:45:00 +0000 2016,1468039500059,751638257713184769,IAmYxeezy,Gastroenteritis,38.3958,-91.8797,I been sick on the stomach for 2 days 😞🚮
Sat Jul 09 04:45:02 +0000 2016,1468039502607,751638268400271360,GiveMeTheNite,Influenza,38.3958,-91.8797,https://t.co/h1aTEAy7O8 *BELOW RETAIL*Ds Nike wtkd 7 sz 10 wtkd 6 jordan retro flu game bred cherry
Sat Jul 09 04:45:03 +0000 2016,1468039503385,751638271663366144,anabelastewart_,Gastroenteritis,38.3958,-91.8797,this makes me sick to my stomach https://t.co/sifHlAyjvd
Sat Jul 09 04:45:19 +0000 2016,1468039519390,751638338793197568,ImKentagious,Gastroenteritis,42.7342,-90.4783,I always feel sick to my stomach
Sat Jul 09 04:45:33 +0000 2016,1468039533280,751638397052030976,tomshollandd,Gastroenteritis,42.7342,-90.4783,I feel sick to my stomach :((
Sat Jul 09 04:45:41 +0000 2016,1468039541633,751638432087101441,Kerner43,Gastroenteritis,42.7342,-90.4783,A lot of things make me sick to my stomach these days. The main one is when my child isn't being put first.
Sat Jul 09 04:46:43 +0000 2016,1468039603540,751638691743993856,Jordann__C,Gastroenteritis,42.7342,-90.4783,I'm kinda sick to my stomach bc of 2omf's but it's fine
Sat Jul 09 04:46:47 +0000 2016,1468039607497,751638708340682752,Zauriae,Gastroenteritis,42.7342,-90.4783,My stomach feels so sick and my head feels like crap 😭😭😫
Sat Jul 09 04:46:55 +0000 2016,1468039615874,751638743476346881,Daniel_Guerra_1,Gastroenteritis,42.7342,-90.4783,I feel sick. Big ole hole in my stomach now and idk how to get rid of it...
Sat Jul 09 04:47:15 +0000 2016,1468039635210,751638824577560576,SelfMadeBossBoi,Influenza,42.7342,-90.4783,https://t.co/jfOyecr6Vf *BELOW RETAIL*Ds Nike wtkd 7 sz 10 wtkd 6 jordan retro flu game bred cherry https://t.co/HhyhXteZND
Sat Jul 09 04:47:17 +0000 2016,1468039637497,751638834169974784,champagnema812,Gastroenteritis,42.7342,-90.4783,This makes my stomach hurt. Disgusting  https://t.co/9elH0y5uP1
Sat Jul 09 04:47:20 +0000 2016,1468039640826,751638848132747264,ClareSalvatore,Gastroenteritis,42.7342,-90.4783,questioning authority. it makes me sick to my fucking stomach knowing people are still oblivious to these disgusting and meaningful killings
Sat Jul 09 04:48:03 +0000 2016,1468039683901,751639028802342913,teyahcrumb,Influenza,42.7342,-90.4783,Day three of my sickness: woke up and my cold and flu tablets that I took last night have wore off. Feeling real gross right now.
Sat Jul 09 04:48:09 +0000 2016,1468039689133,751639050746933248,softdodie,Gastroenteritis,42.7342,-90.4783,i just stood up to my friend for leaving me out in EVERYTHING i know i dont deserve to be treated badly but why do i feel sick to my stomach
Sat Jul 09 04:48:25 +0000 2016,1468039705928,751639121190354944,HelenCruea12,Gastroenteritis,42.7342,-90.4783,Ok weirdest thing just happened I literally got sick to my stomach for no apparent reason? 🤔 Sooo definitely going to bed.
Sat Jul 09 04:48:38 +0000 2016,1468039718900,751639175598895104,TMacPOW,Influenza,42.7342,-90.4783,I took 2 Tylenol cold and flu pills and nyquil an hour ago. Why can't I breath through my nose yet??????
Sat Jul 09 04:48:47 +0000 2016,1468039727741,751639212680630272,syazwanishamsul,Influenza,42.7342,-90.4783,flu already 😷
Sat Jul 09 04:48:52 +0000 2016,1468039732145,751639231152451584,LilJulio_,Influenza,42.7342,-90.4783,I want my one with flu
Sat Jul 09 04:49:19 +0000 2016,1468039759836,751639347296886784,GreatBossMoves,Influenza,42.7342,-90.4783,https://t.co/eC8d29rtx1 #shoes *BELOW RETAIL*Ds Nike wtkd 7 sz 10 wtkd 6 jordan retro flu game bred cherry
Sat Jul 09 04:49:32 +0000 2016,1468039772678,751639401160183808,TailoredSauce,Influenza,42.7342,-90.4783,https://t.co/zhCZxmooXJ *BELOW RETAIL*Ds Nike wtkd 7 sz 10 wtkd 6 jordan retro flu game bred cherry https://t.co/wJVIVX3paQ
Sat Jul 09 04:51:08 +0000 2016,1468039868314,751639802286579712,hannahryersonn,Gastroenteritis,39.6464,-76.0756,I'm going to want to vomit all night tomorrow at work. The small of seafood makes me sick and they're having a Buffett 😷
Sat Jul 09 04:51:16 +0000 2016,1468039876042,751639834700156928,lapuchipolo200,Influenza,39.6464,-76.0756,"""90 people get the swine flu and everymody wants to wear aimask. A million people have AIDS and no one wants to wear a condom."
Sat Jul 09 04:51:29 +0000 2016,1468039889587,751639891512004609,jiordantdror,Gastroenteritis,39.6464,-76.0756,What humanity is doing to the planet is a fucking crime truly I have no words it makes me sick to my stomach 😡😔 https://t.co/vh9xNNWQUI
Sat Jul 09 04:51:41 +0000 2016,1468039901806,751639942762074113,heyeneres,Influenza,39.6464,-76.0756,i prefer flu than cough
Sat Jul 09 04:52:40 +0000 2016,1468039960557,751640189181784064,hannahryersonn,Gastroenteritis,39.6464,-76.0756,I'm going to want to vomit all night at work tomorrow. The smell of seafood makes me sick and they're having a Buffett for 6 hours😷
Sat Jul 09 04:52:43 +0000 2016,1468039963812,751640202834112513,jtthenutt,Influenza,39.6464,-76.0756,You know what's quicker than a diet? Stomach flu
Sat Jul 09 04:52:57 +0000 2016,1468039977936,751640262074654720,CoilyCue_Love,Meningitis,39.6464,-76.0756,"@Kings_Secret I'm sick of seeing these vapid brain dead losers promoted to the masses. We need intellectual discourse, not dumbfuckery."
Sat Jul 09 04:53:09 +0000 2016,1468039989054,751640308706709504,heyeneres,Influenza,39.6464,-76.0756,flu will kill my sleep and comfort 😂
Sat Jul 09 04:53:26 +0000 2016,1468040006362,751640381301805056,nadianadhiraa,Influenza,39.6464,-76.0756,having a very bad flu 😷
Sat Jul 09 04:53:39 +0000 2016,1468040019207,751640435177783296,Naudiaaaaaa,Gastroenteritis,39.6464,-76.0756,Man I feel so sick at the stomach
Sat Jul 09 04:53:43 +0000 2016,1468040023032,751640451220844544,saragosakiers,Gastroenteritis,39.6464,-76.0756,Someone take this stomach flu away from me.
Sat Jul 09 04:53:47 +0000 2016,1468040027838,751640471378726912,TeonWoods,Gastroenteritis,39.6464,-76.0756,the world we live in makes me sick to my stomach
Sat Jul 09 04:54:15 +0000 2016,1468040055737,751640588395552768,Duff_70,Pneumonia,39.6464,-76.0756,"All these people walking around saying ""Fuck the police"" makes me sick. Would of been simple if he didn't resist and didn't reach for a GUN"
Sat Jul 09 04:54:24 +0000 2016,1468040064249,751640624097406976,twentydraculas,Gastroenteritis,39.6464,-76.0756,in general i hate things that are tart they just remind me of stomach acid and being sick
Sat Jul 09 04:54:59 +0000 2016,1468040099008,751640769887244288,jlcastle2018,Gastroenteritis,39.6464,-76.0756,some people are so racist it literally makes me sick to my stomach
Sat Jul 09 04:55:02 +0000 2016,1468040102357,751640783933935616,mjmitchek,Gastroenteritis,39.6464,-76.0756,I seriously overthink so much that it makes my stomach sick
Sat Jul 09 04:55:21 +0000 2016,1468040121779,751640865395781633,ktmichele_,Gastroenteritis,42.4258,-90.7181,I honestly feel so sick to my stomach about every part of this.
Sat Jul 09 04:55:43 +0000 2016,1468040143349,751640955866853376,saraimatlock,Acute Respiratory Illness,42.4258,-90.7181,Omg chills and sick to my stomach at the season 11 finale of criminal minds 😫😫😫
Sat Jul 09 04:55:45 +0000 2016,1468040145561,751640965144715265,__kkashhh,Gastroenteritis,42.4258,-90.7181,this really makes me SICK to my fucking stomach yo.. Rs ain nun bout this cool.  https://t.co/8gqKd4U2XG
Sat Jul 09 04:56:36 +0000 2016,1468040196335,751641178106310657,gloomcoma,Influenza,42.4258,-90.7181,I've had this headache for 2 days and I've been taking a shit ton of Advil and nothing's happening so fuck it time to get high with the flu
Sat Jul 09 04:56:42 +0000 2016,1468040202953,751641205864275968,biguriaolinda8,Influenza,42.4258,-90.7181,"""90 people get the swine flu and everybodr wants to wear a mask. A million people have AIDS and no one wants to wear aecondom.""  Anonymous"
Sat Jul 09 04:57:36 +0000 2016,1468040256348,751641429819027456,microbiomom,Influenza,42.4258,-90.7181,Ntm fact that flu viruses mutate so often that mom would have to GET SICK w/flu to produce antibodies. Vax is better https://t.co/aHYziTsLfs
Sat Jul 09 04:58:25 +0000 2016,1468040305076,751641634199072769,TaySierocinski,Gastroenteritis,42.4258,-90.7181,I feel sick to my stomach
Sat Jul 09 04:58:28 +0000 2016,1468040308987,751641650603003908,itsyogirlchels,Acute Respiratory Illness,42.4258,-90.7181,"I hate feeling sick. I'm running a fever with a stomach virus, &amp; I have work in the morning 😩"
Sat Jul 09 04:58:32 +0000 2016,1468040312541,751641665509597184,4apfelmus,Meningitis,42.4258,-90.7181,how is it when my brain is bad my body gets sick but when my brain is running a marathon my body cant keep up
Sat Jul 09 04:59:05 +0000 2016,1468040345943,751641805607821316,decosta_mariah,Acute Respiratory Illness,42.4258,-90.7181,@RissaEddy u seem sick with that dab fever
Sat Jul 09 04:59:07 +0000 2016,1468040347840,751641813564350464,SBS,Influenza,33.1042,-85.0386,"Antibiotic, antibacterial? Here’s what you must know this flu season. https://t.co/OEYGeBaGnJ https://t.co/fPSLUlFq6i"
Sat Jul 09 04:59:14 +0000 2016,1468040354291,751641840621879296,HistoricalDrunk,Gastroenteritis,33.1042,-85.0386,"The reality of having a mental illness is people never take you seriously or they get sick of your ""bullshit"""
Sat Jul 09 04:59:49 +0000 2016,1468040389924,751641990077386752,dr_monika,Gastroenteritis,33.1042,-85.0386,"@LegallyJenna More likely, gas, dehydration, food poisoning or stomach flu, if other unpleasant sx are there too.  Try Tums &amp; see if helps"
Sat Jul 09 05:00:42 +0000 2016,1468040442717,751642211507245057,pussy4yssup,Gastroenteritis,33.1042,-85.0386,I am sick to my stomach
Sat Jul 09 05:01:17 +0000 2016,1468040477386,751642356919595008,_alyssamarieexo,Pertussis,33.1042,-85.0386,I'm sick of this stupid cough of mine
Sat Jul 09 05:02:00 +0000 2016,1468040520834,751642539153821697,the_naenae,Influenza,33.1042,-85.0386,So with this nasty ass flu coming for me do I go to gym or nah
Sat Jul 09 05:02:07 +0000 2016,1468040527756,751642568186687488,yomcat,Influenza,33.1042,-85.0386,"@enzogiordani Yus! (not the man flu bit, get better soon, don't die etc.)"
Sat Jul 09 05:02:26 +0000 2016,1468040546620,751642647308210176,gay_trash_lord,Gastroenteritis,33.1042,-85.0386,i didnt even get top start eating before feeling sick to my fucking stomach cool.
Sat Jul 09 05:03:06 +0000 2016,1468040586660,751642815248171012,Arabiaofshady,Influenza,33.1042,-85.0386,"@JaredLeto Ouch :( Bad tooth! -sigh-
Get better soon. I am with flu but... 
I have Winter Break since today! 
Ok. Bye."
Sat Jul 09 05:03:23 +0000 2016,1468040603196,751642884605153280,ffsbarkley,Influenza,33.1042,-85.0386,@lfclissa FUCK i knew my flu would hinder me -.-
Sat Jul 09 05:04:07 +0000 2016,1468040647364,751643069859102720,AlexaIrvine,Gastroenteritis,41.8094,-96.0208,I'm literally so sick to my stomach rn.
Sat Jul 09 05:04:28 +0000 2016,1468040668822,751643159860568064,basedblacks,Gastroenteritis,41.8094,-96.0208,That just made me sick to my stomach #fuck12  https://t.co/lxfYumkWVh
Sat Jul 09 05:05:18 +0000 2016,1468040718314,751643367444971520,DrydenRoy,Gastroenteritis,41.8094,-96.0208,Sick to my stomach
Sat Jul 09 05:05:22 +0000 2016,1468040722768,751643386126315520,Dilolable,Influenza,41.8094,-96.0208,Why am i still having flu and cough... Having block nose is totally annoying to the MAX! 😭
Sat Jul 09 05:05:37 +0000 2016,1468040737884,751643449527406597,Jray_Skee,Gastroenteritis,41.8094,-96.0208,"that hurt, makes me sick to my stomach smh. #ItsAlwaysFOE"
Sat Jul 09 05:05:43 +0000 2016,1468040743857,751643474580033536,_BallerD10,Gastroenteritis,41.8094,-96.0208,@BRuhman_5th Javon sick to his stomach man
Sat Jul 09 05:05:46 +0000 2016,1468040746776,751643486823206912,6incheel,Pertussis,41.8094,-96.0208,so I'm sick and I'm coughing and everything right now and I tried to do that dance in my last rt and almost just threw up from a cough atack
Sat Jul 09 05:06:01 +0000 2016,1468040761351,751643547955265536,Bri_Be_Cray,Gastroenteritis,41.8094,-96.0208,What happen in Dallas makes me sick to my stomach with tears in my eyes. #WeStandWithDallas #BlueLivesMatter
Sat Jul 09 05:06:05 +0000 2016,1468040765564,751643565625905153,Arabiaofshady,Influenza,41.8094,-96.0208,"@JaredLeto Ouch :( Bad tooth!
 -sigh- Get better soon. I am with flu but... I've Winter Break since today! 
Ok. Bye. Ps: 'Night Jared."
Sat Jul 09 05:06:18 +0000 2016,1468040778377,751643619367477252,PookieG,Influenza,41.8094,-96.0208,"What if, nationwide, there was a blue flu for one day by cops. I know i would be safe."
Sat Jul 09 05:07:22 +0000 2016,1468040842407,751643887928680448,JCapone5,Influenza,41.8094,-96.0208,"Can't sleep, feel sick. .. not like I got the flu but just sick of all the violence,killings and lynchings.... i need sumthin 2 smile about😞"
Sat Jul 09 05:07:26 +0000 2016,1468040846884,751643906706591745,princesskayllaa,Gastroenteritis,41.8094,-96.0208,literally sick to my stomach
Sat Jul 09 05:07:38 +0000 2016,1468040858364,751643954857308161,htimothy5,Gastroenteritis,41.8094,-96.0208,Sick to my stomach problems problems problems and stuck at work to
Sat Jul 09 05:07:42 +0000 2016,1468040862899,751643973878321154,Ciiindy_23,Gastroenteritis,41.8094,-96.0208,I feel sick to my stomach
Sat Jul 09 05:07:50 +0000 2016,1468040870602,751644006187081728,rudewaifu,Influenza,41.8094,-96.0208,Turtle flu like the cut from Parks and Rec predicted. https://t.co/cC71GtK4p8
Sat Jul 09 05:08:22 +0000 2016,1468040902071,751644138177753088,YoungCheddi,Influenza,39.4194,-76.5558,Damn near sick of niggas like I caught the flu 😷
Sat Jul 09 05:08:25 +0000 2016,1468040905839,751644153981784064,audijadee,Gastroenteritis,39.4194,-76.5558,I feel sick to my stomach
Sat Jul 09 05:08:41 +0000 2016,1468040921229,751644218532175872,AshiHusky,Gastroenteritis,39.4194,-76.5558,Spent most of last night throwing up... My stomach is killing me. Can't call in sick tho because I did last Saturday for me knee...
Sat Jul 09 05:09:00 +0000 2016,1468040940325,751644298626502656,WickedNerdAngel,Pneumonia,39.4194,-76.5558,"@dashnjo7223 He's got pneumonia and a couple of infections. He's pretty damn sick, but I think he'll be alright."
Sat Jul 09 05:09:12 +0000 2016,1468040952261,751644348689833984,MichellePoke,Influenza,39.4194,-76.5558,"Having the flu has it's benefits: estimating I've read 1000 pages since yesterday, most of book 2 and all of book 3 of Sara Douglass' Darkg…"
Sat Jul 09 05:09:23 +0000 2016,1468040963321,751644395078819841,KaylaTyler41,Gastroenteritis,39.4194,-76.5558,When you see/read something that instantly makes you sick to your stomach &lt;&lt;&lt;
Sat Jul 09 05:09:27 +0000 2016,1468040967013,751644410564087808,alannal0polis,Gastroenteritis,39.4194,-76.5558,If you're going to abort your child solely based on the fact it has a mental illness you're sick. If you're going to keep it fucking keep it
Sat Jul 09 05:09:28 +0000 2016,1468040968226,751644415651934208,shayy_leeann,Gastroenteritis,39.4194,-76.5558,Seriously sick to my stomach 😢
Sat Jul 09 05:09:56 +0000 2016,1468040996870,751644535793577984,BlackGirlsClub,Gastroenteritis,39.4194,-76.5558,I'm sick to my stomach https://t.co/I18gocioIX
Sat Jul 09 05:10:15 +0000 2016,1468041015446,751644613706911744,lilx_red,Gastroenteritis,39.4194,-76.5558,sick to the stomach rn
Sat Jul 09 05:10:18 +0000 2016,1468041018645,751644627124391936,FeleciaRiordan2,Influenza,39.4194,-76.5558,"Bird flu confirmed on farm in St. Catharines; 14,000 ducks to be killed - https://t.co/mB2rMMdmrc https://t.co/W8kxvFu8HD"
Sat Jul 09 05:10:20 +0000 2016,1468041020097,751644633214492672,takefive__,Influenza,39.4194,-76.5558,I don't have the flu I know that for sure
Sat Jul 09 05:10:21 +0000 2016,1468041021593,751644639489363968,Stephany_Jamese,Gastroenteritis,39.4194,-76.5558,When I think about you I instantly get sick to my stomach !!!
Sat Jul 09 05:10:22 +0000 2016,1468041022661,751644643968692225,louisandptx,Gastroenteritis,39.4194,-76.5558,I hate having the stomach flu 😓
Sat Jul 09 05:11:17 +0000 2016,1468041077749,751644875024658432,cookiesandmilfx,Influenza,39.4194,-76.5558,"@BornSinner100z I needed the flu games and fenty
Slides . But whatever I got you 🙄"
Sat Jul 09 05:11:32 +0000 2016,1468041092067,751644935078772736,scoolie1997,Gastroenteritis,39.4194,-76.5558,Sick to my stomach
Sat Jul 09 05:11:38 +0000 2016,1468041098791,751644963281051648,lexraeg,Common Cold,39.4194,-76.5558,@Adrian_B04 no we both got sick we had upper respiratory infection 😒
Sat Jul 09 05:11:45 +0000 2016,1468041105895,751644993077407744,LuchtELaura,Gastroenteritis,39.4194,-76.5558,Sick to my stomach
Sat Jul 09 05:11:51 +0000 2016,1468041111223,751645015424675840,sydneey_2015,Gastroenteritis,39.4194,-76.5558,can't stop watching the news.. my heart is heavy and my stomach is sick.
